AudioTime[s]	MeasId	WavId	Sensor X Id	Sensor X Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
0.1786	14	3939	0	55	63.409084	35.654488	-123.004990	0.994842	0.015318	-0.026672	0.096661	2	55	-84.525978	-23.995251	-25.615997	0.997003	0.067651	0.037521	0.000000	3	55	-85.967300	13.293228	-0.469276	0.673886	-0.732309	-0.097990	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.1886	15	4159	0	55	63.409672	35.656582	-123.011310	0.994842	0.015314	-0.026678	0.096661	2	55	-84.548019	-24.008169	-25.606995	0.997003	0.067564	0.037688	0.000000	3	55	-85.966965	13.290819	-0.456680	0.673887	-0.732304	-0.098015	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.1986	16	4380	0	55	63.402359	35.657051	-123.010030	0.994843	0.015347	-0.026647	0.096656	2	55	-84.546555	-23.970573	-25.606682	0.996981	0.067859	0.037734	0.000000	3	55	-85.959450	13.282021	-0.461281	0.673849	-0.732338	-0.098025	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.2086	17	4600	0	55	63.400917	35.652443	-123.000560	0.994839	0.015393	-0.026646	0.096685	2	55	-84.521538	-23.957695	-25.616219	0.996987	0.067867	0.037578	0.000000	3	55	-85.964890	13.293812	-0.481606	0.673829	-0.732359	-0.098006	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	119								11	55								12	311								13	311								14	311								15	311							
0.2186	18	4820	0	55	63.398491	35.654922	-123.004910	0.994840	0.015391	-0.026640	0.096675	2	55	-84.522034	-23.959795	-25.611404	0.996986	0.067854	0.037620	0.000000	3	55	-85.967865	13.291422	-0.480515	0.673836	-0.732349	-0.098031	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.2286	19	5040	0	55	63.398453	35.651802	-123.015240	0.994845	0.015361	-0.026627	0.096638	2	55	-84.517326	-23.965851	-25.605507	0.996987	0.067853	0.037590	0.000000	3	55	-85.968910	13.287142	-0.467384	0.673850	-0.732327	-0.098103	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.2386	20	5261	0	55	63.400700	35.651123	-123.006680	0.994845	0.015371	-0.026640	0.096636	2	55	-84.530876	-23.946323	-25.609276	0.996974	0.067965	0.037720	0.000000	3	55	-85.970734	13.294035	-0.473930	0.673860	-0.732321	-0.098080	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.2486	21	5481	0	55	63.400421	35.641693	-123.011830	0.994848	0.015253	-0.026645	0.096613	2	55	-84.534515	-23.927530	-25.616409	0.996962	0.068120	0.037768	0.000000	3	55	-85.968025	13.302563	-0.468872	0.673949	-0.732236	-0.098102	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	119								11	119								12	311								13	311								14	311								15	311							
0.2585	22	5701	0	55	63.402363	35.644726	-123.015700	0.994847	0.015270	-0.026644	0.096624	2	55	-84.527885	-23.933289	-25.611450	0.996969	0.068064	0.037682	0.000000	3	55	-85.966377	13.306618	-0.469254	0.673941	-0.732249	-0.098057	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	119								11	119								12	311								13	311								14	311								15	311							
0.2685	23	5921	0	55	63.405415	35.643482	-123.024700	0.994848	0.015230	-0.026663	0.096611	2	55	-84.521881	-23.907682	-25.602676	0.996956	0.068283	0.037634	0.000000	3	55	-85.958549	13.305162	-0.454742	0.673971	-0.732223	-0.098042	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.2785	24	6142	0	55	63.405067	35.642960	-123.035370	0.994852	0.015167	-0.026675	0.096587	2	55	-84.509445	-23.888374	-25.590538	0.996944	0.068486	0.037585	0.000000	3	55	-85.952332	13.295025	-0.432571	0.673999	-0.732194	-0.098064	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.2885	25	6362	0	55	63.406384	35.643471	-123.028880	0.994850	0.015207	-0.026681	0.096589	2	55	-84.508209	-23.922543	-25.603348	0.996966	0.068202	0.037527	0.000000	3	55	-85.953552	13.291946	-0.440399	0.673963	-0.732227	-0.098066	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.2985	26	6583	0	55	63.411835	35.644321	-123.029110	0.994850	0.015186	-0.026708	0.096585	2	55	-84.494965	-23.967129	-25.595093	0.996992	0.067866	0.037442	0.000000	3	55	-85.956665	13.298256	-0.438705	0.673991	-0.732205	-0.098036	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.3085	27	6803	0	55	63.410351	35.641434	-123.036540	0.994856	0.015100	-0.026695	0.096550	2	55	-84.493027	-23.953011	-25.594841	0.996981	0.068022	0.037442	0.000000	3	55	-85.950348	13.290546	-0.427483	0.674034	-0.732161	-0.098074	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.3185	28	7024	0	55	63.411263	35.641678	-123.032490	0.994855	0.015102	-0.026696	0.096559	2	55	-84.498199	-23.945623	-25.596992	0.996978	0.068073	0.037434	0.000000	3	55	-85.943359	13.294683	-0.426262	0.674035	-0.732162	-0.098060	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.3285	29	7244	0	55	63.413757	35.645683	-123.029140	0.994850	0.015129	-0.026714	0.096591	2	55	-84.512589	-23.917860	-25.591270	0.996964	0.068239	0.037506	0.000000	3	55	-85.942368	13.310171	-0.443840	0.674055	-0.732160	-0.097938	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.3385	30	7464	0	55	63.412289	35.646828	-123.032890	0.994850	0.015142	-0.026703	0.096597	2	55	-84.508926	-23.916292	-25.593208	0.996965	0.068273	0.037410	0.000000	3	55	-85.938446	13.304314	-0.438591	0.674028	-0.732183	-0.097948	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.3485	31	7684	0	55	63.422165	35.650093	-123.028270	0.994850	0.015165	-0.026734	0.096587	2	55	-84.511490	-23.934570	-25.582779	0.996975	0.068129	0.037407	0.000000	3	55	-85.945320	13.295820	-0.427307	0.674002	-0.732208	-0.097946	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.3585	32	7905	0	55	63.420967	35.642673	-123.029110	0.994854	0.015088	-0.026748	0.096551	2	55	-84.503738	-23.931248	-25.581032	0.996970	0.068202	0.037419	0.000000	3	55	-85.944199	13.300863	-0.428062	0.674073	-0.732141	-0.097958	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.3685	33	8125	0	55	63.412766	35.641415	-123.016870	0.994853	0.015148	-0.026708	0.096565	2	55	-84.487022	-23.940044	-25.593170	0.996982	0.068063	0.037340	0.000000	3	55	-85.935104	13.302660	-0.441833	0.674024	-0.732185	-0.097960	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.3785	34	8345	0	55	63.410709	35.641346	-123.007100	0.994854	0.015169	-0.026696	0.096559	2	55	-84.502342	-23.955999	-25.605125	0.996986	0.067930	0.037471	0.000000	3	55	-85.930046	13.308296	-0.462677	0.674017	-0.732192	-0.097960	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.3884	35	8565	0	55	63.411671	35.631020	-123.004860	0.994857	0.015093	-0.026708	0.096530	2	55	-84.504440	-23.936676	-25.610374	0.996974	0.068088	0.037511	0.000000	3	55	-85.923622	13.317156	-0.463203	0.674080	-0.732131	-0.097978	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.3985	36	8786	0	55	63.410969	35.626865	-123.005650	0.994859	0.015071	-0.026701	0.096518	2	55	-84.527611	-23.917330	-25.619865	0.996960	0.068218	0.037651	0.000000	3	55	-85.927353	13.317287	-0.460587	0.674095	-0.732114	-0.098007	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.4084	37	9006	0	55	63.413357	35.627151	-123.007290	0.994857	0.015075	-0.026711	0.096533	2	55	-84.536827	-23.920912	-25.617691	0.996962	0.068164	0.037689	0.000000	3	55	-85.929237	13.320728	-0.456482	0.674093	-0.732118	-0.097986	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.4184	38	9226	0	55	63.416401	35.623112	-123.004810	0.994856	0.015056	-0.026736	0.096538	2	55	-84.536041	-23.937773	-25.615067	0.996971	0.068024	0.037701	0.000000	3	55	-85.935638	13.316111	-0.455338	0.674089	-0.732123	-0.097982	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.4284	39	9446	0	55	63.408691	35.612816	-123.000760	0.994860	0.014981	-0.026709	0.096514	2	55	-84.514801	-23.969149	-25.633522	0.996989	0.067806	0.037611	0.000000	3	55	-85.932846	13.307665	-0.451080	0.674109	-0.732095	-0.098052	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.4384	40	9667	0	55	63.408298	35.615498	-123.003510	0.994861	0.015007	-0.026703	0.096505	2	55	-84.495667	-23.998999	-25.623253	0.997006	0.067595	0.037541	0.000000	3	55	-85.938736	13.304134	-0.455940	0.674095	-0.732103	-0.098085	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.4484	41	9887	0	55	63.403839	35.619034	-123.008230	0.994861	0.014995	-0.026689	0.096511	2	55	-84.490128	-24.003799	-25.617958	0.997008	0.067594	0.037507	0.000000	3	55	-85.937866	13.297770	-0.456413	0.674093	-0.732101	-0.098116	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.4584	42	10108	0	55	63.402290	35.620735	-123.000590	0.994860	0.015020	-0.026673	0.096522	2	55	-84.483383	-23.984442	-25.641418	0.997002	0.067707	0.037452	0.000000	3	55	-85.933632	13.287809	-0.452133	0.674044	-0.732145	-0.098128	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.4684	43	10328	0	55	63.404854	35.622791	-122.999360	0.994861	0.014996	-0.026687	0.096512	2	55	-84.488770	-23.976450	-25.645523	0.996993	0.067826	0.037489	0.000000	3	55	-85.943855	13.287497	-0.460052	0.674077	-0.732111	-0.098157	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.4784	44	10549	0	55	63.409229	35.621052	-123.005660	0.994860	0.014990	-0.026701	0.096515	2	55	-84.473106	-23.961615	-25.630348	0.996992	0.067905	0.037361	0.000000	3	55	-85.952385	13.287291	-0.443970	0.674076	-0.732110	-0.098171	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.4884	45	10769	0	55	63.410328	35.626137	-123.010030	0.994858	0.015014	-0.026702	0.096532	2	55	-84.469971	-23.957289	-25.621651	0.996991	0.067932	0.037331	0.000000	3	55	-85.953232	13.283316	-0.433289	0.674052	-0.732134	-0.098151	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.4984	46	10989	0	55	63.410564	35.621677	-123.003680	0.994858	0.015004	-0.026709	0.096538	2	55	-84.468071	-23.950901	-25.622345	0.996990	0.067949	0.037339	0.000000	3	55	-85.951004	13.285954	-0.439972	0.674049	-0.732140	-0.098130	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.5083	47	11209	0	55	63.410664	35.618855	-123.001840	0.994860	0.014971	-0.026724	0.096514	2	55	-84.446045	-23.957037	-25.625282	0.996996	0.067930	0.037224	0.000000	3	55	-85.958298	13.292057	-0.447083	0.674100	-0.732088	-0.098165	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.5184	48	11430	0	55	63.409824	35.617664	-123.002970	0.994862	0.014955	-0.026719	0.096498	2	55	-84.453201	-23.938705	-25.635948	0.996984	0.068073	0.037257	0.000000	3	55	-85.958618	13.305426	-0.452431	0.674150	-0.732042	-0.098163	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.5283	49	11650	0	55	63.413471	35.621395	-122.999410	0.994862	0.014995	-0.026733	0.096488	2	55	-84.450226	-23.916769	-25.631470	0.996974	0.068233	0.037235	0.000000	3	55	-85.959518	13.299601	-0.454185	0.674116	-0.732066	-0.098220	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.5383	50	11870	0	55	63.414898	35.620922	-122.997540	0.994859	0.014990	-0.026733	0.096525	2	55	-84.479630	-23.902103	-25.638512	0.996966	0.068270	0.037385	0.000000	3	55	-85.959755	13.311045	-0.458893	0.674125	-0.732066	-0.098158	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	119								12	311								13	311								14	311								15	311							
0.5483	51	12090	0	55	63.416058	35.623657	-122.994710	0.994856	0.015075	-0.026734	0.096536	2	55	-84.504745	-23.898932	-25.638329	0.996963	0.068246	0.037526	0.000000	3	55	-85.958687	13.322832	-0.465767	0.674101	-0.732095	-0.098102	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	119								12	311								13	311								14	311								15	311							
0.5583	52	12311	0	55	63.421745	35.626774	-123.001460	0.994856	0.015093	-0.026752	0.096537	2	55	-84.525490	-23.890875	-25.620613	0.996953	0.068322	0.037645	0.000000	3	55	-85.972191	13.322371	-0.457062	0.674098	-0.732094	-0.098134	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.5683	53	12531	0	55	63.427639	35.626987	-123.011220	0.994857	0.015073	-0.026760	0.096522	2	55	-84.539787	-23.890835	-25.608498	0.996952	0.068297	0.037703	0.000000	3	55	-85.982002	13.320164	-0.439720	0.674116	-0.732075	-0.098150	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.5783	54	12752	0	55	63.421062	35.632725	-123.011800	0.994854	0.015130	-0.026735	0.096545	2	55	-84.557465	-23.901167	-25.623367	0.996954	0.068224	0.037785	0.000000	3	55	-85.977203	13.320112	-0.447060	0.674082	-0.732113	-0.098100	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.5883	55	12972	0	55	63.419617	35.635040	-123.014660	0.994854	0.015137	-0.026718	0.096555	2	55	-84.554306	-23.904745	-25.623917	0.996958	0.068184	0.037764	0.000000	3	55	-85.978203	13.321152	-0.451332	0.674081	-0.732114	-0.098098	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.5983	56	13193	0	55	63.415848	35.637672	-123.021720	0.994854	0.015150	-0.026695	0.096560	2	55	-84.542130	-23.918512	-25.622833	0.996968	0.068087	0.037668	0.000000	3	55	-85.970894	13.315273	-0.444099	0.674060	-0.732133	-0.098107	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6083	57	13413	0	55	63.414146	35.640583	-123.020810	0.994850	0.015238	-0.026676	0.096594	2	55	-84.550751	-23.928642	-25.627052	0.996976	0.067955	0.037703	0.000000	3	55	-85.961639	13.316931	-0.441322	0.673984	-0.732213	-0.098032	0.000000	4	55								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6183	58	13633	0	55	63.411297	35.641579	-123.020130	0.994850	0.015230	-0.026662	0.096601	2	55	-84.553909	-23.921782	-25.626419	0.996971	0.068014	0.037731	0.000000	3	55	-85.960411	13.313702	-0.445885	0.673975	-0.732223	-0.098018	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6283	59	13853	0	55	63.412350	35.646492	-123.021850	0.994846	0.015298	-0.026668	0.096621	2	55	-84.562111	-23.934315	-25.620842	0.996977	0.067900	0.037777	0.000000	3	55	-85.958252	13.320105	-0.448570	0.673953	-0.732251	-0.097955	0.000000	4	119								5	119								6	55								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6383	60	14074	0	55	63.405060	35.644394	-123.022640	0.994849	0.015297	-0.026642	0.096599	2	55	-84.543808	-23.930759	-25.624260	0.996975	0.067959	0.037714	0.000000	3	55	-85.944534	13.318140	-0.448166	0.673957	-0.732248	-0.097954	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6483	61	14294	0	55	63.402245	35.644379	-123.019470	0.994848	0.015303	-0.026626	0.096614	2	55	-84.528679	-23.963112	-25.632187	0.996998	0.067670	0.037622	0.000000	3	55	-85.945290	13.320280	-0.455780	0.673953	-0.732254	-0.097933	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6582	62	14514	0	55	63.399830	35.643593	-123.011070	0.994847	0.015348	-0.026619	0.096617	2	55	-84.515564	-24.013182	-25.629669	0.997030	0.067252	0.037537	0.000000	3	55	-85.935928	13.317875	-0.469841	0.673907	-0.732296	-0.097935	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6682	63	14734	0	55	63.390480	35.645023	-123.005370	0.994844	0.015411	-0.026582	0.096653	2	55	-84.506409	-24.036842	-25.635536	0.997046	0.067025	0.037500	0.000000	3	55	-85.918968	13.321112	-0.493912	0.673853	-0.732356	-0.097865	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6782	64	14955	0	55	63.394283	35.634514	-123.006450	0.994848	0.015323	-0.026603	0.096619	2	55	-84.499146	-24.032652	-25.632561	0.997044	0.067066	0.037497	0.000000	3	55	-85.924797	13.328756	-0.489136	0.673930	-0.732283	-0.097873	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6882	65	15175	0	55	63.392689	35.633327	-123.004110	0.994848	0.015314	-0.026600	0.096623	2	55	-84.503853	-24.004829	-25.632835	0.997028	0.067282	0.037522	0.000000	3	55	-85.927666	13.330227	-0.488396	0.673937	-0.732279	-0.097862	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.6982	66	15395	0	55	63.396736	35.635029	-123.004860	0.994849	0.015297	-0.026621	0.096610	2	55	-84.515457	-23.996500	-25.629784	0.997020	0.067373	0.037586	0.000000	3	55	-85.930977	13.328844	-0.483238	0.673959	-0.732254	-0.097891	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.7082	67	15615	0	55	63.395630	35.635212	-123.004390	0.994849	0.015282	-0.026623	0.096608	2	55	-84.527153	-23.980890	-25.621384	0.997009	0.067482	0.037673	0.000000	3	55	-85.931320	13.327112	-0.486748	0.673973	-0.732244	-0.097874	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.7182	68	15836	0	55	63.391102	35.630852	-123.000470	0.994850	0.015310	-0.026608	0.096595	2	55	-84.521942	-23.972355	-25.624352	0.997007	0.067507	0.037678	0.000000	3	55	-85.923050	13.332512	-0.495811	0.673961	-0.732254	-0.097880	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.7282	69	16056	0	55	63.394306	35.628658	-123.005010	0.994849	0.015270	-0.026624	0.096606	2	55	-84.519852	-23.950388	-25.610733	0.996998	0.067656	0.037654	0.000000	3	55	-85.925858	13.335510	-0.482994	0.673984	-0.732230	-0.097899	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.7382	70	16277	0	55	63.399437	35.630821	-123.004430	0.994848	0.015300	-0.026649	0.096610	2	55	-84.534508	-23.960045	-25.605690	0.997002	0.067568	0.037694	0.000000	3	55	-85.939934	13.333078	-0.480820	0.673962	-0.732249	-0.097908	0.000000	4	119								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.7482	71	16497	0	55	63.399998	35.630058	-123.007460	0.994848	0.015259	-0.026666	0.096615	2	55	-84.549873	-23.926790	-25.607430	0.996980	0.067847	0.037788	0.000000	3	55	-85.938248	13.327362	-0.466110	0.673971	-0.732238	-0.097934	0.000000	4	55								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	375								15	311							
0.7582	72	16718	0	55	63.401390	35.629822	-123.008750	0.994848	0.015227	-0.026679	0.096609	2	55	-84.549698	-23.909279	-25.614433	0.996970	0.067990	0.037783	0.000000	3	55	-85.945923	13.330988	-0.468231	0.674008	-0.732201	-0.097949	0.000000	4	55								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
0.7682	73	16938	0	55	63.407722	35.633163	-123.012420	0.994848	0.015225	-0.026715	0.096608	2	55	-84.550804	-23.888809	-25.612106	0.996958	0.068169	0.037791	0.000000	3	55	-85.954269	13.330675	-0.445396	0.674019	-0.732187	-0.097984	0.000000	4	55								5	119								6	119								7	311								8	311								9	311								10	55								11	55								12	311								13	311								14	311								15	311							
