Time[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
2.4035	241	52998	0	63	48.746639	69.010735	-102.689530	0.993264	0.075319	-0.022634	-0.085097	2	63	-89.704529	-51.796440	-6.188415	0.249093	0.499883	0.829499	0.000000	3	63	-105.318830	-30.192276	15.756516	0.696140	-0.198609	-0.689887	0.000000	4	63	-75.583130	-71.951675	17.418480	0.615923	-0.001857	0.787804	0.000000	5	63	-86.776947	-56.333900	16.777946	0.846349	-0.490178	0.208373	0.000000	6	63	-112.550640	-23.344017	14.774536	0.719661	-0.431593	-0.543889	0.000000	7	63	-86.522385	-10.731438	9.956718	0.638119	-0.644001	-0.421980	0.000000
2.4133	242	53214	0	63	48.515202	69.327019	-102.817790	0.993314	0.075529	-0.023111	-0.084191	2	63	-89.629990	-52.016327	-6.273491	0.249886	0.502895	0.827438	0.000000	3	63	-105.151180	-30.290127	15.826134	0.695977	-0.198322	-0.690134	0.000000	4	63	-74.610184	-71.722366	17.626953	0.623141	0.043616	0.780892	0.000000	5	63	-85.213715	-55.734715	16.811172	0.839849	-0.506714	0.194667	0.000000	6	63	-112.871910	-23.939125	15.116989	0.722552	-0.417560	-0.550965	0.000000	7	63	-85.866943	-10.560238	9.993111	0.638784	-0.651688	-0.408971	0.000000
2.4230	243	53427	0	63	48.254257	69.490601	-102.879700	0.993519	0.074032	-0.023556	-0.082971	2	63	-89.485291	-51.915680	-6.366921	0.250151	0.503019	0.827283	0.000000	3	63	-104.960580	-30.140043	15.693062	0.695987	-0.199280	-0.689847	0.000000	4	63	-73.868195	-71.535156	17.527199	0.633015	0.089954	0.768896	0.000000	5	63	-83.498428	-55.367641	17.156197	0.834041	-0.512013	0.205470	0.000000	6	63	-113.123160	-24.243793	15.124725	0.725559	-0.400688	-0.559476	0.000000	7	63	-85.384666	-10.341450	9.822861	0.639575	-0.657707	-0.397950	0.000000
2.4327	244	53641	0	63	48.005104	69.584839	-102.849140	0.993589	0.073848	-0.024021	-0.082167	2	63	-89.229645	-51.622879	-6.245270	0.250460	0.504930	0.826024	0.000000	3	63	-104.744800	-29.905182	15.488106	0.695529	-0.200515	-0.689951	0.000000	4	63	-73.263672	-71.838478	17.665344	0.642234	0.134728	0.754576	0.000000	5	63	-81.353668	-54.913837	15.811897	0.833250	-0.496911	0.242434	0.000000	6	63	-113.316310	-24.337170	15.057762	0.727880	-0.385295	-0.567219	0.000000	7	63	-84.860214	-9.969109	9.507317	0.639709	-0.663793	-0.387493	0.000000
2.4424	245	53854	0	63	47.864582	69.811829	-102.989880	0.993752	0.072486	-0.024660	-0.081211	2	63	-89.330750	-51.601685	-6.499794	0.249906	0.506982	0.824934	0.000000	3	63	-104.665620	-29.782867	15.480461	0.695929	-0.201546	-0.689247	0.000000	4	63	-72.296181	-71.615036	17.380203	0.650651	0.181329	0.737410	0.000000	5	63	-79.497650	-54.826187	14.981285	0.830476	-0.480513	0.281810	0.000000	6	63	-113.492290	-24.345634	15.169701	0.729588	-0.374686	-0.572112	0.000000	7	63	-84.596130	-10.044460	9.409355	0.638850	-0.669423	-0.379135	0.000000
2.4522	246	54072	0	63	47.886021	70.064308	-103.121250	0.993721	0.072690	-0.025238	-0.081222	2	63	-89.267563	-51.748501	-6.566818	0.251096	0.510501	0.822399	0.000000	3	63	-104.614890	-29.746893	15.518028	0.695795	-0.202665	-0.689055	0.000000	4	63	-71.579758	-71.528984	17.751900	0.658555	0.208188	0.723162	0.000000	5	63	-78.485840	-54.477226	15.142830	0.823412	-0.482126	0.299245	0.000000	6	63	-113.444030	-24.417725	15.250069	0.728713	-0.369949	-0.576294	0.000000	7	63	-84.219734	-9.764763	9.566994	0.637832	-0.677617	-0.366066	0.000000
2.4623	247	54293	0	63	47.837246	70.183159	-103.230450	0.993805	0.071566	-0.025639	-0.081064	2	63	-89.190926	-51.563454	-6.597778	0.250826	0.512361	0.821323	0.000000	3	63	-104.465290	-29.570860	15.433846	0.695758	-0.204415	-0.688575	0.000000	4	63	-71.139732	-71.730682	17.948547	0.666027	0.217540	0.713501	0.000000	5	63	-77.974648	-54.041565	15.777687	0.813728	-0.503295	0.290759	0.000000	6	63	-113.198410	-24.044998	15.217392	0.728150	-0.369556	-0.577258	0.000000	7	63	-84.408257	-9.682007	9.370201	0.636299	-0.683041	-0.358577	0.000000
2.4722	248	54513	0	63	47.816410	70.253868	-103.414200	0.993924	0.069754	-0.025841	-0.081123	2	63	-88.998322	-51.273216	-6.698952	0.250474	0.509191	0.823400	0.000000	3	63	-104.319290	-29.377895	15.373993	0.695860	-0.206167	-0.687950	0.000000	4	63	-70.361526	-71.416611	17.796562	0.676115	0.229379	0.700181	0.000000	5	63	-77.321136	-53.402588	15.246956	0.804725	-0.529401	0.268613	0.000000	6	63	-112.903660	-23.591324	15.186890	0.727933	-0.372277	-0.575780	0.000000	7	63	-84.222527	-9.400890	9.356239	0.635996	-0.688358	-0.348816	0.000000
2.4823	249	54734	0	63	47.847504	70.322021	-103.451610	0.993874	0.069600	-0.026286	-0.081731	2	63	-88.768951	-51.085075	-6.574181	0.250516	0.509891	0.822954	0.000000	3	63	-104.123940	-29.230774	15.320412	0.695670	-0.207739	-0.687669	0.000000	4	63	-69.391769	-71.168083	17.913658	0.689205	0.241812	0.683025	0.000000	5	63	-76.480042	-52.588013	15.026619	0.791458	-0.561143	0.242308	0.000000	6	63	-112.609240	-23.076935	15.201561	0.727619	-0.377744	-0.572608	0.000000	7	63	-84.019081	-9.423355	9.211906	0.633813	-0.692601	-0.344361	0.000000
2.4922	250	54954	0	63	47.991714	70.468918	-103.575360	0.993865	0.068869	-0.026707	-0.082313	2	63	-88.628967	-51.071251	-6.636940	0.251005	0.509412	0.823102	0.000000	3	63	-103.942880	-29.280117	15.336075	0.695468	-0.208827	-0.687543	0.000000	4	63	-68.067284	-70.732498	17.735077	0.704179	0.258854	0.661155	0.000000	5	63	-75.307617	-51.938995	15.083420	0.777080	-0.594231	0.207452	0.000000	6	63	-112.204720	-22.697319	15.215088	0.726941	-0.385846	-0.568050	0.000000	7	63	-83.787910	-9.292904	9.304237	0.633201	-0.696044	-0.338495	0.000000
2.5022	251	55174	0	63	48.094063	70.510506	-103.679850	0.993828	0.068552	-0.026837	-0.082987	2	63	-88.357986	-50.957226	-6.436569	0.251356	0.510240	0.822481	0.000000	3	63	-103.765630	-29.205112	15.267227	0.695226	-0.210079	-0.687406	0.000000	4	63	-66.729477	-70.349876	17.499863	0.720443	0.272806	0.637604	0.000000	5	63	-74.120758	-51.022224	14.920776	0.764738	-0.622163	0.167600	0.000000	6	63	-111.648190	-22.302383	15.138336	0.725524	-0.395896	-0.562922	0.000000	7	63	-83.849625	-9.336273	9.237083	0.631887	-0.697449	-0.338058	0.000000
2.5122	252	55395	0	63	48.311871	70.557861	-103.757770	0.993753	0.068678	-0.027312	-0.083616	2	63	-88.491096	-51.189690	-6.537842	0.251641	0.515831	0.818899	0.000000	3	63	-103.717810	-29.186211	15.351219	0.695242	-0.210744	-0.687187	0.000000	4	63	-64.848419	-68.802071	17.037010	0.745626	0.284940	0.602372	0.000000	5	63	-73.293381	-49.990215	14.387321	0.754191	-0.644779	0.124326	0.000000	6	63	-111.257090	-21.966190	15.139244	0.724157	-0.407332	-0.556486	0.000000	7	63	-83.882759	-9.282875	9.268555	0.631396	-0.697533	-0.338803	0.000000
2.5222	253	55615	0	63	48.471920	70.522263	-103.845830	0.993691	0.068466	-0.027456	-0.084479	2	63	-88.505188	-51.191277	-6.760727	0.251686	0.517326	0.817941	0.000000	3	63	-103.610280	-29.190380	15.351387	0.695063	-0.210852	-0.687335	0.000000	4	63	-65.011902	-70.597260	18.198166	0.770039	0.244776	0.589173	0.000000	5	63	-72.707565	-48.964500	14.349747	0.746716	-0.660431	0.079033	0.000000	6	63	-110.838680	-21.690163	15.089249	0.722695	-0.417867	-0.550545	0.000000	7	63	-84.010757	-9.288036	9.237106	0.631011	-0.696752	-0.341118	0.000000
2.5322	254	55835	0	63	48.699669	70.500481	-103.894580	0.993636	0.068053	-0.027766	-0.085354	2	63	-88.575241	-51.251045	-6.755104	0.251328	0.517404	0.818002	0.000000	3	63	-103.636890	-29.232876	15.385757	0.695220	-0.210345	-0.687331	0.000000	4	63	-64.374313	-68.952576	17.648293	0.787905	0.239570	0.567285	0.000000	5	63	-72.020401	-47.981796	14.567268	0.745018	-0.665647	0.043147	0.000000	6	63	-110.856010	-21.640949	15.090820	0.722271	-0.420790	-0.548872	0.000000	7	63	-83.971970	-9.007935	9.316154	0.632115	-0.696339	-0.339916	0.000000
2.5422	255	56055	0	63	49.078766	70.544952	-104.053700	0.993585	0.066901	-0.028198	-0.086704	2	63	-88.537643	-51.371338	-6.408722	0.250891	0.513261	0.820742	0.000000	3	63	-103.867580	-29.518269	15.557480	0.695822	-0.208554	-0.687268	0.000000	4	63	-64.413010	-68.614777	17.828033	0.799543	0.241118	0.550084	0.000000	5	63	-72.256622	-46.851974	14.326096	0.745522	-0.666176	0.020152	0.000000	6	63	-111.138640	-21.802246	15.301376	0.723284	-0.418647	-0.549177	0.000000	7	63	-83.986389	-9.048088	9.471146	0.633244	-0.695305	-0.339931	0.000000
2.5522	256	56276	0	63	49.419147	70.475914	-104.124910	0.993404	0.067214	-0.028473	-0.088436	2	63	-88.865257	-51.747559	-6.556045	0.251108	0.515097	0.819524	0.000000	3	63	-104.081220	-29.745022	15.673988	0.695900	-0.206118	-0.687924	0.000000	4	63	-64.437225	-68.397827	18.073647	0.809143	0.241045	0.535896	0.000000	5	63	-71.742554	-46.550457	14.803223	0.744117	-0.668012	-0.007071	0.000000	6	63	-111.380550	-22.106785	15.398407	0.723728	-0.413525	-0.552462	0.000000	7	63	-83.925560	-9.119267	9.454712	0.633001	-0.694491	-0.342041	0.000000
2.5622	257	56496	0	63	49.751347	70.313011	-104.126370	0.993235	0.067123	-0.028558	-0.090347	2	63	-89.067368	-51.977245	-6.754204	0.251129	0.513400	0.820582	0.000000	3	63	-104.219740	-29.952682	15.641785	0.695754	-0.203564	-0.688831	0.000000	4	63	-64.547050	-67.912819	18.195351	0.816173	0.240827	0.525228	0.000000	5	63	-72.855698	-45.652008	14.381134	0.746076	-0.664872	-0.036282	0.000000	6	63	-111.694560	-22.437237	15.398354	0.724681	-0.405854	-0.556884	0.000000	7	63	-84.145691	-9.186859	9.339302	0.633622	-0.691891	-0.346135	0.000000
2.5722	258	56716	0	63	50.041031	70.053680	-104.079640	0.993204	0.065534	-0.028431	-0.091885	2	63	-89.042511	-51.796967	-6.891273	0.250277	0.506091	0.825369	0.000000	3	63	-104.412410	-29.945827	15.453041	0.696234	-0.202282	-0.688724	0.000000	4	63	-64.645256	-67.183937	17.840858	0.820930	0.243938	0.516303	0.000000	5	63	-73.518456	-45.013649	14.125809	0.748170	-0.660625	-0.061771	0.000000	6	63	-111.880340	-22.654381	15.253471	0.726034	-0.398121	-0.560691	0.000000	7	63	-84.078644	-9.116589	9.244743	0.634629	-0.689748	-0.348560	0.000000
2.5822	259	56937	0	63	50.434517	69.878426	-104.155460	0.993034	0.065543	-0.028585	-0.093647	2	63	-89.063622	-51.778465	-6.648086	0.250283	0.503595	0.826892	0.000000	3	63	-104.627170	-30.117722	15.531113	0.696315	-0.200256	-0.689234	0.000000	4	63	-64.831558	-66.726624	18.008202	0.823921	0.245024	0.510997	0.000000	5	63	-74.736740	-45.064339	14.120255	0.748297	-0.658264	-0.082101	0.000000	6	63	-112.372980	-22.983055	15.394073	0.727919	-0.387439	-0.565708	0.000000	7	63	-84.024094	-9.069321	9.288773	0.634935	-0.688532	-0.350401	0.000000
2.5922	260	57157	0	63	50.874485	69.783714	-104.217600	0.992814	0.065939	-0.028776	-0.095625	2	63	-89.308052	-52.098373	-6.637207	0.250501	0.504795	0.826094	0.000000	3	63	-104.767570	-30.344757	15.594849	0.696055	-0.198575	-0.689982	0.000000	4	63	-64.746407	-66.474174	18.536163	0.825681	0.246566	0.507402	0.000000	5	63	-75.591606	-45.064194	14.163315	0.751585	-0.652758	-0.095012	0.000000	6	63	-112.978270	-23.392918	15.585556	0.729849	-0.373945	-0.572264	0.000000	7	63	-84.228996	-9.248581	9.397041	0.635194	-0.685740	-0.355372	0.000000
2.6022	261	57378	0	63	51.277752	69.618546	-104.326140	0.992678	0.065603	-0.029035	-0.097176	2	63	-89.417526	-52.116501	-6.443939	0.250262	0.502815	0.827373	0.000000	3	63	-104.993100	-30.397564	15.712425	0.696415	-0.197609	-0.689897	0.000000	4	63	-65.329353	-65.177094	18.241150	0.822191	0.240121	0.516084	0.000000	5	63	-77.211571	-44.951210	13.974564	0.755874	-0.647408	-0.097558	0.000000	6	63	-113.366870	-23.648350	15.745079	0.730870	-0.363711	-0.577532	0.000000	7	63	-84.376770	-9.277252	9.606041	0.636282	-0.682125	-0.360348	0.000000
2.6122	262	57598	0	63	51.687248	69.398064	-104.382750	0.992468	0.066040	-0.029191	-0.098963	2	63	-89.629265	-52.191395	-6.446960	0.250207	0.501661	0.828090	0.000000	3	63	-105.201580	-30.513004	15.801445	0.696445	-0.196026	-0.690318	0.000000	4	63	-66.282837	-64.959763	18.568245	0.815817	0.196526	0.543894	0.000000	5	63	-78.704376	-45.394867	14.536720	0.759102	-0.644199	-0.093663	0.000000	6	63	-113.611170	-23.878971	15.836380	0.730423	-0.357589	-0.581904	0.000000	7	63	-84.505394	-9.360737	9.558090	0.636439	-0.677598	-0.368520	0.000000
2.6221	263	57818	0	63	52.015862	69.140030	-104.343730	0.992360	0.065660	-0.029308	-0.100259	2	63	-89.732903	-52.236816	-6.562202	0.250219	0.499181	0.829584	0.000000	3	63	-105.406370	-30.566929	15.764938	0.696747	-0.194600	-0.690416	0.000000	4	63	-67.099579	-64.513321	18.464836	0.805906	0.163238	0.569094	0.000000	5	63	-80.291420	-45.802639	14.812195	0.766880	-0.637533	-0.073798	0.000000	6	63	-113.843170	-23.886093	15.783836	0.729959	-0.353748	-0.584827	0.000000	7	63	-84.611198	-9.304939	9.476326	0.637400	-0.672459	-0.376191	0.000000
2.6322	264	58039	0	63	52.422455	68.962891	-104.476340	0.992208	0.065650	-0.029584	-0.101682	2	63	-89.717903	-52.259605	-5.935028	0.249877	0.497442	0.830730	0.000000	3	63	-105.635560	-30.769005	15.955910	0.696986	-0.193359	-0.690524	0.000000	4	63	-68.193604	-64.663177	18.737411	0.794349	0.137954	0.591590	0.000000	5	63	-81.796890	-46.526478	15.241402	0.776412	-0.628976	-0.039673	0.000000	6	63	-114.135300	-23.899441	15.989487	0.729212	-0.353288	-0.586036	0.000000	7	63	-85.035065	-9.339481	9.615845	0.638331	-0.667187	-0.383921	0.000000
2.6421	265	58259	0	63	52.731758	68.690643	-104.450140	0.992029	0.066165	-0.029675	-0.103057	2	63	-90.007187	-52.476624	-6.092339	0.249684	0.497539	0.830730	0.000000	3	63	-105.820560	-30.896727	15.965866	0.696965	-0.192208	-0.690866	0.000000	4	63	-69.430084	-65.172081	18.712067	0.782571	0.115025	0.611843	0.000000	5	63	-83.029984	-47.543243	15.784546	0.785894	-0.618359	0.001768	0.000000	6	63	-114.114790	-23.608181	15.914558	0.726994	-0.359607	-0.584946	0.000000	7	63	-85.096298	-9.400993	9.460999	0.637231	-0.663917	-0.391345	0.000000
2.6521	266	58479	0	63	53.013596	68.400215	-104.576780	0.991961	0.065363	-0.029793	-0.104178	2	63	-90.175400	-52.494617	-6.009247	0.248827	0.494014	0.833088	0.000000	3	63	-106.012940	-30.972410	16.085281	0.697419	-0.191388	-0.690636	0.000000	4	63	-70.676712	-65.771278	18.583191	0.769991	0.092236	0.631352	0.000000	5	63	-84.390381	-48.394485	15.955200	0.797357	-0.601686	0.046848	0.000000	6	63	-114.035710	-23.154118	15.894272	0.724970	-0.370991	-0.580330	0.000000	7	63	-85.588203	-9.467789	9.592094	0.638237	-0.658633	-0.398568	0.000000
2.6621	267	58699	0	63	53.250954	68.081001	-104.660610	0.991857	0.065046	-0.029913	-0.105324	2	63	-90.609253	-52.431915	-5.905388	0.248499	0.490235	0.835415	0.000000	3	63	-106.027230	-30.997889	16.124557	0.697318	-0.191337	-0.690752	0.000000	4	63	-71.784286	-67.174698	18.694168	0.757743	0.074215	0.648320	0.000000	5	63	-85.380142	-49.483444	16.184402	0.807673	-0.582702	0.090120	0.000000	6	63	-113.740560	-22.537189	15.799492	0.721903	-0.387131	-0.573573	0.000000	7	63	-86.100571	-9.641842	9.678536	0.638197	-0.653163	-0.407533	0.000000
2.6721	268	58920	0	63	53.411076	67.841286	-104.699780	0.991731	0.065886	-0.030000	-0.105964	2	63	-90.628021	-52.334957	-5.773544	0.248876	0.492524	0.833955	0.000000	3	63	-105.969760	-30.938818	16.146240	0.696972	-0.192586	-0.690753	0.000000	4	63	-72.643410	-68.301605	18.697609	0.746171	0.063428	0.662726	0.000000	5	63	-86.169502	-50.474762	16.315514	0.816032	-0.563335	0.129406	0.000000	6	63	-113.009370	-21.731430	15.583992	0.716825	-0.412820	-0.561909	0.000000	7	63	-86.545753	-9.948868	9.736160	0.636064	-0.648225	-0.418601	0.000000
2.6821	269	59140	0	63	53.548798	67.568497	-104.803130	0.991715	0.065588	-0.029531	-0.106430	2	63	-90.091446	-52.301338	-5.949486	0.249194	0.498170	0.830499	0.000000	3	63	-105.835860	-30.833715	16.032043	0.696446	-0.194789	-0.690666	0.000000	4	63	-73.252380	-69.255959	18.521332	0.735904	0.054381	0.674899	0.000000	5	63	-86.655098	-51.437035	16.581398	0.822572	-0.544843	0.162857	0.000000	6	63	-111.577240	-20.677662	14.941040	0.711810	-0.450914	-0.538519	0.000000	7	63	-87.083824	-10.216618	9.726837	0.634571	-0.644375	-0.426732	0.000000
2.6921	270	59360	0	63	53.589439	67.234512	-104.876150	0.991765	0.064886	-0.029614	-0.106372	2	63	-90.033005	-52.125290	-6.020493	0.248828	0.502630	0.827918	0.000000	3	63	-105.605070	-30.509871	15.968582	0.696465	-0.198339	-0.689636	0.000000	4	63	-73.899841	-70.017929	18.390877	0.724878	0.036264	0.687922	0.000000	5	63	-87.150345	-51.966511	16.453934	0.827322	-0.528761	0.189607	0.000000	6	63	-110.129070	-19.509037	14.676926	0.708589	-0.486030	-0.511542	0.000000	7	63	-87.507225	-10.201305	9.708351	0.633686	-0.642705	-0.430548	0.000000
2.7021	271	59581	0	63	53.585915	67.053772	-104.994710	0.991798	0.064837	-0.029589	-0.106101	2	63	-89.846542	-51.989510	-6.062866	0.249152	0.505674	0.825964	0.000000	3	63	-105.352840	-30.219229	16.007706	0.696533	-0.201894	-0.688535	0.000000	4	63	-74.267792	-70.433128	18.360344	0.715236	0.016925	0.698678	0.000000	5	63	-87.441864	-52.513554	16.620209	0.828908	-0.518801	0.209180	0.000000	6	63	-109.019000	-18.520020	14.456818	0.705327	-0.507328	-0.495108	0.000000	7	63	-87.832245	-10.286301	9.683655	0.632239	-0.641466	-0.434506	0.000000
2.7121	272	59801	0	63	53.564632	66.765907	-105.160020	0.991845	0.064446	-0.029301	-0.105978	2	63	-89.682587	-51.810284	-6.073387	0.249642	0.508075	0.824342	0.000000	3	63	-105.134540	-29.900724	15.975929	0.696474	-0.204473	-0.687834	0.000000	4	63	-74.580139	-70.661148	18.316216	0.706314	-0.001076	0.707898	0.000000	5	63	-87.618652	-52.876133	16.794128	0.831531	-0.508737	0.223031	0.000000	6	63	-109.042510	-17.937180	14.397720	0.705112	-0.508172	-0.494549	0.000000	7	63	-87.955582	-10.289520	9.752106	0.631164	-0.640072	-0.438110	0.000000
2.7221	273	60022	0	63	53.545113	66.590126	-105.284810	0.991910	0.064054	-0.029020	-0.105682	2	63	-89.497330	-51.633190	-6.134270	0.249447	0.508473	0.824155	0.000000	3	63	-104.953770	-29.845890	15.927429	0.696264	-0.205753	-0.687664	0.000000	4	63	-74.865097	-70.905060	18.124382	0.697687	-0.015418	0.716237	0.000000	5	63	-87.873779	-53.326004	16.972046	0.834494	-0.498631	0.234494	0.000000	6	63	-108.662750	-17.544106	14.193871	0.704631	-0.510273	-0.493069	0.000000	7	63	-88.034821	-10.294956	9.694817	0.630400	-0.639028	-0.440725	0.000000
2.7321	274	60242	0	63	53.525173	66.371086	-105.329590	0.991915	0.064022	-0.028863	-0.105705	2	63	-89.349205	-51.441345	-6.021782	0.248906	0.506199	0.825717	0.000000	3	63	-104.849030	-29.781813	15.858116	0.696181	-0.206363	-0.687566	0.000000	4	63	-75.135712	-71.182388	18.043282	0.689081	-0.028957	0.724105	0.000000	5	63	-88.140396	-53.860840	16.930855	0.837711	-0.489889	0.241350	0.000000	6	63	-108.591570	-17.388836	14.094200	0.704812	-0.509339	-0.493775	0.000000	7	63	-87.923820	-10.314430	9.650772	0.629507	-0.638550	-0.442691	0.000000
2.7420	275	60462	0	63	53.464531	66.223938	-105.495430	0.991909	0.064317	-0.028703	-0.105626	2	63	-89.346176	-51.573914	-6.123672	0.249080	0.507228	0.825032	0.000000	3	63	-104.878220	-29.887636	15.953461	0.696370	-0.205044	-0.687769	0.000000	4	63	-75.351471	-71.465897	18.099426	0.680945	-0.041043	0.731183	0.000000	5	63	-88.215134	-54.435291	17.269531	0.840623	-0.483337	0.244413	0.000000	6	63	-108.527880	-17.507015	14.128677	0.704558	-0.507443	-0.496084	0.000000	7	63	-88.097794	-10.342434	9.776520	0.629705	-0.637366	-0.444113	0.000000
2.7521	276	60683	0	63	53.396767	66.127586	-105.610090	0.991937	0.064843	-0.028499	-0.105090	2	63	-89.433746	-51.867344	-6.174004	0.249920	0.509723	0.823239	0.000000	3	63	-104.912580	-29.997211	15.994072	0.696224	-0.204113	-0.688193	0.000000	4	63	-75.604744	-71.741264	18.187279	0.672629	-0.051593	0.738179	0.000000	5	63	-88.300171	-55.046875	17.185020	0.842876	-0.478936	0.245316	0.000000	6	63	-108.711320	-17.747967	14.128479	0.704790	-0.504985	-0.498258	0.000000	7	63	-88.091278	-10.513897	9.750504	0.629025	-0.637250	-0.445242	0.000000
2.7620	277	60903	0	63	53.281513	66.062653	-105.762610	0.991974	0.065337	-0.028261	-0.104502	2	63	-89.437935	-52.078850	-5.968254	0.250374	0.509502	0.823238	0.000000	3	63	-104.929110	-30.205755	16.078232	0.696017	-0.202444	-0.688895	0.000000	4	63	-75.863495	-72.012222	18.346069	0.663893	-0.061314	0.745310	0.000000	5	63	-88.408829	-55.675808	17.379234	0.845038	-0.473916	0.247617	0.000000	6	63	-108.952770	-18.208267	14.257210	0.705747	-0.501294	-0.500626	0.000000	7	63	-87.984283	-10.600639	9.783356	0.629281	-0.637992	-0.443815	0.000000
2.7720	278	61123	0	63	53.077522	65.873238	-105.859650	0.992075	0.064964	-0.027849	-0.103876	2	63	-89.368668	-52.023811	-5.718430	0.249763	0.508184	0.824237	0.000000	3	63	-104.928360	-30.301308	16.032387	0.695962	-0.200739	-0.689450	0.000000	4	63	-76.231323	-72.327530	18.197922	0.653790	-0.069102	0.753514	0.000000	5	63	-88.531311	-56.188404	17.437691	0.848622	-0.467476	0.247601	0.000000	6	63	-109.295120	-18.727516	14.327789	0.708306	-0.495574	-0.502702	0.000000	7	63	-87.953629	-10.648941	9.790916	0.630281	-0.638710	-0.441357	0.000000
2.7820	279	61343	0	63	52.830868	65.768883	-105.930980	0.992167	0.064773	-0.027306	-0.103265	2	63	-89.394569	-52.206287	-6.096779	0.249923	0.503407	0.827115	0.000000	3	63	-104.983540	-30.441780	15.955711	0.696069	-0.198984	-0.689850	0.000000	4	63	-76.256050	-72.510902	18.066475	0.644036	-0.068520	0.761920	0.000000	5	63	-88.349701	-56.606453	17.252609	0.853630	-0.462235	0.240113	0.000000	6	63	-109.816640	-19.649147	14.333504	0.712134	-0.486352	-0.506288	0.000000	7	63	-87.617676	-10.826469	9.750114	0.630390	-0.640891	-0.438026	0.000000
2.7920	280	61564	0	63	52.654278	65.717041	-106.137520	0.992301	0.064642	-0.027435	-0.102018	2	63	-89.393295	-52.124668	-6.089150	0.249853	0.499665	0.829403	0.000000	3	63	-105.131530	-30.518452	16.153412	0.696518	-0.197896	-0.689710	0.000000	4	63	-76.293304	-72.630257	18.106766	0.635250	-0.056841	0.770212	0.000000	5	63	-88.163857	-56.947754	17.294426	0.856713	-0.462576	0.228180	0.000000	6	63	-110.318280	-20.356945	14.747314	0.715762	-0.477293	-0.509782	0.000000	7	63	-87.478943	-11.014420	9.870209	0.630967	-0.643779	-0.432931	0.000000
2.8020	281	61784	0	63	52.340752	65.630348	-106.133920	0.992444	0.064801	-0.026885	-0.100663	2	63	-89.547501	-52.414993	-6.213112	0.250456	0.503720	0.826764	0.000000	3	63	-105.114410	-30.540514	15.958885	0.696174	-0.197336	-0.690217	0.000000	4	63	-76.141968	-72.686935	17.944962	0.629526	-0.035205	0.776181	0.000000	5	63	-87.576065	-56.961979	17.097702	0.858407	-0.466506	0.213333	0.000000	6	63	-110.764460	-21.523079	14.254112	0.716631	-0.451660	-0.531454	0.000000	7	63	-87.151321	-10.926693	9.666428	0.632172	-0.647908	-0.424940	0.000000
2.8120	282	62004	0	63	52.005756	65.572304	-106.163250	0.992570	0.065512	-0.026953	-0.098924	2	63	-89.416245	-52.309162	-6.304512	0.250757	0.503465	0.826827	0.000000	3	63	-105.016600	-30.507915	15.952965	0.696093	-0.197274	-0.690317	0.000000	4	63	-75.461121	-72.340179	17.735542	0.627612	0.001546	0.778525	0.000000	5	63	-86.821007	-56.610569	17.138596	0.855852	-0.477220	0.199445	0.000000	6	63	-112.912160	-22.591217	15.350502	0.725845	-0.405265	-0.555795	0.000000	7	63	-87.004837	-10.709320	9.652222	0.633471	-0.650384	-0.419183	0.000000
2.8220	283	62225	0	63	51.625668	65.548851	-106.310520	0.992773	0.065253	-0.026879	-0.097067	2	63	-89.204910	-52.181892	-6.083603	0.250471	0.503240	0.827051	0.000000	3	63	-104.869890	-30.506680	15.987755	0.696109	-0.197311	-0.690290	0.000000	4	63	-74.633865	-71.894897	17.648941	0.629524	0.045459	0.775651	0.000000	5	63	-85.709137	-56.025307	17.964630	0.850049	-0.489488	0.194469	0.000000	6	63	-112.339890	-23.345100	14.959320	0.725092	-0.400870	-0.559951	0.000000	7	63	-86.220627	-10.545025	9.654892	0.632962	-0.657742	-0.408332	0.000000
2.8320	284	62445	0	63	51.330353	65.552017	-106.470390	0.992921	0.064808	-0.026387	-0.095975	2	63	-89.281952	-52.468746	-6.179771	0.250506	0.504362	0.826357	0.000000	3	63	-104.828960	-30.602831	15.956741	0.696095	-0.196715	-0.690475	0.000000	4	63	-73.876175	-72.057106	17.803108	0.637138	0.090470	0.765422	0.000000	5	63	-83.866699	-55.823296	16.826797	0.849019	-0.486016	0.207257	0.000000	6	63	-112.854510	-23.981461	15.150551	0.727857	-0.387913	-0.565462	0.000000	7	63	-85.839180	-10.647255	9.557617	0.631938	-0.662791	-0.401700	0.000000
