Time[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
0.0431	7	951	0	63	89.124893	23.998077	-129.695630	0.978767	0.051451	-0.034374	-0.195413	2	63	-99.557045	-19.611794	14.221542	0.754114	0.404251	-0.517585	0.000000	3	63	-83.147858	-51.520477	15.861870	0.661546	0.307710	-0.683865	0.000000	4	63	-86.125839	-50.075432	3.853592	0.773418	0.211036	-0.597736	0.000000	5	63								6	63								7	63							
0.0531	8	1171	0	63	89.127373	23.958769	-129.655960	0.978747	0.051658	-0.034416	-0.195451	2	63	-99.554871	-19.598169	14.195381	0.754175	0.404193	-0.517540	0.000000	3	63	-83.143944	-51.518829	15.845390	0.661615	0.307713	-0.683797	0.000000	4	63	-86.114769	-50.076267	3.837784	0.773442	0.210968	-0.597729	0.000000	5	63								6	63								7	63							
0.0631	9	1392	0	63	89.001732	23.774548	-129.554760	0.978660	0.052263	-0.034573	-0.195698	2	63	-99.472137	-19.455030	14.123268	0.754437	0.404138	-0.517202	0.000000	3	63	-83.057259	-51.370903	15.790512	0.661874	0.308007	-0.683414	0.000000	4	63	-86.021683	-49.943535	3.782822	0.773610	0.211014	-0.597495	0.000000	5	63								6	63								7	63							
0.0731	10	1612	0	63	89.050217	23.755249	-129.561950	0.978605	0.052767	-0.034655	-0.195825	2	63	-99.475365	-19.493509	14.172867	0.754624	0.403982	-0.517051	0.000000	3	63	-82.884216	-51.433647	15.808449	0.661826	0.307089	-0.683873	0.000000	4	63	-86.036514	-49.995163	3.824158	0.773730	0.210908	-0.597378	0.000000	5	63								6	63								7	63							
0.0831	11	1832	0	63	89.087273	23.704927	-129.531250	0.978557	0.052967	-0.034790	-0.195987	2	63	-99.246536	-19.565052	14.145027	0.754793	0.403110	-0.517485	0.000000	3	63	-82.879700	-51.446777	15.876511	0.662054	0.307160	-0.683620	0.000000	4	63	-86.040176	-50.017128	3.830368	0.773833	0.210880	-0.597253	0.000000	5	63								6	63								7	63							
0.0931	12	2052	0	63	89.107773	23.631302	-129.548160	0.978563	0.052840	-0.034680	-0.196009	2	63	-99.235512	-19.499527	14.118858	0.754708	0.402877	-0.517789	0.000000	3	63	-82.848717	-51.410049	15.838272	0.661853	0.307003	-0.683885	0.000000	4	63	-86.052841	-49.972160	3.802261	0.773752	0.210794	-0.597390	0.000000	5	63								6	63								7	63							
0.1031	13	2273	0	63	89.527069	23.375559	-129.805310	0.978423	0.050798	-0.034765	-0.197231	2	63	-99.583206	-19.653063	14.317886	0.754091	0.404602	-0.517344	0.000000	3	63	-83.128639	-51.550030	15.970016	0.661523	0.307862	-0.683819	0.000000	4	63	-86.128548	-50.054405	3.880386	0.773481	0.211243	-0.597582	0.000000	5	63								6	63								7	63							
0.1131	14	2493	0	63	89.515968	23.339796	-129.795880	0.978464	0.051110	-0.034306	-0.197028	2	63	-99.518822	-19.608095	14.264969	0.753920	0.404121	-0.517968	0.000000	3	63	-83.134567	-51.464054	15.864143	0.661267	0.307409	-0.684270	0.000000	4	63	-86.125412	-50.059116	3.734940	0.773275	0.210901	-0.597968	0.000000	5	63								6	63								7	63							
0.1230	15	2713	0	63	89.497734	23.291040	-129.730450	0.978330	0.051033	-0.034238	-0.197721	2	63	-99.473717	-19.668396	14.095474	0.753915	0.404660	-0.517554	0.000000	3	63	-83.053795	-51.522690	15.778572	0.661306	0.308058	-0.683941	0.000000	4	63	-86.030029	-50.158535	3.631424	0.773307	0.211350	-0.597769	0.000000	5	63								6	63								7	63							
0.1331	16	2934	0	63	89.646774	23.209545	-129.865110	0.978312	0.050795	-0.034637	-0.197801	2	63	-99.555389	-19.640528	14.296883	0.754110	0.404248	-0.517592	0.000000	3	63	-83.160461	-51.494701	15.859436	0.661513	0.307712	-0.683897	0.000000	4	63	-86.145996	-50.113895	3.837723	0.773507	0.211083	-0.597604	0.000000	5	63								6	63								7	63							
0.1430	17	3154	0	63	89.651466	23.187340	-129.838150	0.978272	0.050990	-0.034642	-0.197949	2	63	-99.505142	-19.642115	14.307999	0.754147	0.404158	-0.517608	0.000000	3	63	-83.110161	-51.531349	15.863518	0.661547	0.307626	-0.683902	0.000000	4	63	-86.070267	-50.114662	3.922394	0.773428	0.210829	-0.597796	0.000000	5	63								6	63								7	63							
0.1531	18	3375	0	63	89.593468	23.168539	-129.692280	0.978173	0.051674	-0.034462	-0.198291	2	63	-99.430145	-19.682766	14.053711	0.754302	0.404150	-0.517389	0.000000	3	63	-82.994781	-51.548473	15.739212	0.661492	0.308093	-0.683745	0.000000	4	63	-85.994904	-50.159863	3.687225	0.773437	0.210962	-0.597737	0.000000	5	63								6	127								7	63							
0.1630	19	3595	0	63	89.570396	23.075027	-129.723980	0.978186	0.051398	-0.034112	-0.198360	2	63	-99.404770	-19.614059	13.968948	0.753992	0.404277	-0.517741	0.000000	3	63	-82.973862	-51.444813	15.666801	0.661115	0.307929	-0.684183	0.000000	4	63	-85.947449	-50.072029	3.559692	0.773167	0.211113	-0.598034	0.000000	5	63								6	127								7	63							
0.1730	20	3815	0	63	89.710983	23.000193	-129.839920	0.978204	0.050939	-0.034523	-0.198320	2	63	-99.489204	-19.553677	14.160164	0.754058	0.404036	-0.517833	0.000000	3	63	-83.119637	-51.453465	15.808708	0.661536	0.307541	-0.683951	0.000000	4	63	-86.081978	-50.056053	3.765182	0.773434	0.210950	-0.597745	0.000000	5	63								6	127								7	63							
0.1830	21	4036	0	63	89.849251	22.980194	-130.017880	0.978166	0.050807	-0.034634	-0.198521	2	63	-99.567551	-19.620092	14.378624	0.754123	0.404070	-0.517713	0.000000	3	63	-83.179825	-51.504799	15.962875	0.661496	0.307497	-0.684009	0.000000	4	63	-86.311569	-50.092014	4.034805	0.773504	0.211889	-0.597323	0.000000	5	63								6	127								7	63							
0.1930	22	4256	0	63	89.886719	22.943850	-129.996290	0.978120	0.050664	-0.034687	-0.198776	2	63	-99.569145	-19.669876	14.368546	0.754128	0.404291	-0.517532	0.000000	3	63	-83.184166	-51.557228	15.971825	0.661609	0.307838	-0.683747	0.000000	4	63	-86.295242	-50.119968	4.003830	0.773513	0.211944	-0.597292	0.000000	5	63								6	63								7	63							
0.2030	23	4476	0	63	89.739021	22.952715	-129.812380	0.978092	0.051705	-0.034233	-0.198724	2	63	-99.453499	-19.595392	14.019012	0.754175	0.404040	-0.517660	0.000000	3	63	-83.036476	-51.487923	15.702660	0.661348	0.307796	-0.684018	0.000000	4	63	-86.138046	-50.091110	3.778107	0.773321	0.211555	-0.597678	0.000000	5	63								6	63								7	63							
0.2130	24	4696	0	63	89.524536	22.978016	-129.714080	0.978104	0.052239	-0.034515	-0.198477	2	63	-99.230736	-19.500767	13.984642	0.754528	0.403400	-0.517645	0.000000	3	63	-82.816399	-51.358437	15.683899	0.661531	0.307252	-0.684085	0.000000	4	63	-85.929070	-50.006649	3.741135	0.773551	0.210843	-0.597631	0.000000	5	63								6	63								7	127							
0.2230	25	4917	0	63	89.564156	22.965364	-129.729080	0.978051	0.052398	-0.034552	-0.198688	2	63	-99.228577	-19.560551	13.953781	0.754617	0.403464	-0.517466	0.000000	3	63	-82.849472	-51.475159	15.656830	0.661844	0.307484	-0.683679	0.000000	4	63	-85.918022	-50.054558	3.767654	0.773591	0.210859	-0.597575	0.000000	5	63								6	63								7	127							
0.2330	26	5137	0	63	89.604309	22.895580	-129.777220	0.978099	0.051745	-0.034498	-0.198633	2	63	-99.253967	-19.530373	14.023750	0.754406	0.403394	-0.517827	0.000000	3	63	-82.873917	-51.439934	15.716339	0.661602	0.307128	-0.684073	0.000000	4	63	-85.963234	-49.992348	3.744125	0.773497	0.210772	-0.597727	0.000000	5	63								6	63								7	63							
0.2429	27	5357	0	63	89.619026	22.865196	-129.786290	0.978055	0.051843	-0.034459	-0.198830	2	63	-99.283203	-19.545326	14.010780	0.754418	0.403520	-0.517711	0.000000	3	63	-82.973915	-51.396820	15.737694	0.661638	0.307958	-0.683664	0.000000	4	63	-85.943031	-50.012173	3.732086	0.773493	0.210853	-0.597704	0.000000	5	63								6	63								7	63							
0.2530	28	5578	0	63	89.617905	22.826159	-129.766080	0.978039	0.051758	-0.034440	-0.198932	2	63	-99.359741	-19.518364	14.038872	0.754349	0.404052	-0.517397	0.000000	3	63	-82.957062	-51.397942	15.690735	0.661629	0.307942	-0.683680	0.000000	4	63	-85.925491	-50.013123	3.698227	0.773489	0.210870	-0.597703	0.000000	5	63								6	63								7	63							
0.2629	29	5798	0	63	89.672546	22.790121	-129.823900	0.978067	0.051420	-0.034438	-0.198882	2	63	-99.395050	-19.502878	14.089867	0.754258	0.403988	-0.517580	0.000000	3	63	-83.001999	-51.394543	15.710732	0.661578	0.307664	-0.683855	0.000000	4	63	-85.976585	-50.001213	3.731888	0.773471	0.210734	-0.597774	0.000000	5	63								6	63								7	63							
0.2730	30	6019	0	63	89.683029	22.755247	-129.839190	0.978045	0.051396	-0.034421	-0.199003	2	63	-99.391739	-19.509373	14.089966	0.754259	0.404026	-0.517548	0.000000	3	63	-82.992523	-51.400055	15.710304	0.661566	0.307719	-0.683841	0.000000	4	63	-85.965744	-50.005421	3.739258	0.773461	0.210767	-0.597776	0.000000	5	63								6	63								7	63							
0.2829	31	6239	0	63	89.663536	22.701122	-129.826860	0.978054	0.051231	-0.034316	-0.199016	2	63	-99.373199	-19.470675	14.041389	0.754150	0.404041	-0.517696	0.000000	3	63	-82.979782	-51.367046	15.652977	0.661470	0.307621	-0.683979	0.000000	4	63	-85.953888	-49.960884	3.679504	0.773390	0.210754	-0.597872	0.000000	5	63								6	127								7	63							
0.2929	32	6459	0	63	89.875435	22.766180	-129.945680	0.978043	0.051276	-0.034366	-0.199052	2	63	-99.515579	-19.615206	14.176781	0.754204	0.403976	-0.517668	0.000000	3	63	-83.119186	-51.506325	15.802483	0.661498	0.307561	-0.683979	0.000000	4	63	-86.102722	-50.118629	3.816925	0.773456	0.210707	-0.597802	0.000000	5	63								6	63								7	63							
0.3029	33	6680	0	63	89.899841	22.731112	-129.976780	0.978032	0.051128	-0.034366	-0.199145	2	63	-99.529037	-19.622351	14.195747	0.754168	0.404044	-0.517667	0.000000	3	63	-83.127060	-51.516212	15.819168	0.661482	0.307585	-0.683983	0.000000	4	63	-86.109787	-50.125072	3.829330	0.773446	0.210784	-0.597790	0.000000	5	63								6	63								7	63							
0.3129	34	6900	0	63	89.902863	22.698233	-129.975140	0.978026	0.051076	-0.034348	-0.199192	2	63	-99.520630	-19.617517	14.188782	0.754140	0.404033	-0.517716	0.000000	3	63	-83.127945	-51.518036	15.804146	0.661495	0.307574	-0.683976	0.000000	4	63	-86.107224	-50.106697	3.809082	0.773417	0.210796	-0.597822	0.000000	5	63								6	63								7	63							
0.3229	35	7120	0	63	89.907486	22.661341	-129.992360	0.978013	0.050946	-0.034318	-0.199290	2	63	-99.519386	-19.621683	14.193077	0.754096	0.404119	-0.517714	0.000000	3	63	-83.122162	-51.510490	15.801498	0.661444	0.307620	-0.684004	0.000000	4	63	-86.098221	-50.103626	3.815720	0.773386	0.210893	-0.597827	0.000000	5	63								6	63								7	63							
0.3329	36	7340	0	63	89.913574	22.638601	-129.991970	0.978003	0.050968	-0.034298	-0.199340	2	63	-99.519241	-19.623400	14.177963	0.754092	0.404124	-0.517716	0.000000	3	63	-83.120865	-51.511230	15.788780	0.661443	0.307613	-0.684008	0.000000	4	63	-86.100517	-50.117294	3.800339	0.773401	0.210884	-0.597811	0.000000	5	63								6	63								7	63							
0.3429	37	7561	0	63	89.923676	22.612093	-130.009370	0.977997	0.050962	-0.034289	-0.199374	2	63	-99.521667	-19.612410	14.183273	0.754084	0.404109	-0.517738	0.000000	3	63	-83.124672	-51.508484	15.792740	0.661440	0.307619	-0.684009	0.000000	4	63	-86.106873	-50.111515	3.804626	0.773398	0.210849	-0.597827	0.000000	5	63								6	63								7	63							
0.3529	38	7781	0	63	89.944489	22.580524	-130.028200	0.977986	0.050905	-0.034309	-0.199436	2	63	-99.536491	-19.603790	14.180687	0.754076	0.404150	-0.517718	0.000000	3	63	-83.137688	-51.508366	15.805252	0.661446	0.307619	-0.684003	0.000000	4	63	-86.121788	-50.099091	3.804245	0.773394	0.210870	-0.597826	0.000000	5	63								6	63								7	63							
0.3629	39	8001	0	63	89.965401	22.557232	-130.037600	0.977971	0.050842	-0.034346	-0.199521	2	63	-99.545639	-19.609844	14.189903	0.754066	0.404182	-0.517708	0.000000	3	63	-83.143692	-51.516956	15.814217	0.661454	0.307650	-0.683981	0.000000	4	63	-86.128922	-50.103500	3.803375	0.773399	0.210920	-0.597802	0.000000	5	63								6	63								7	63							
0.3728	40	8221	0	63	89.980743	22.531082	-130.050770	0.977959	0.050760	-0.034353	-0.199598	2	63	-99.550690	-19.614065	14.200920	0.754037	0.404232	-0.517711	0.000000	3	63	-83.147079	-51.513687	15.822548	0.661427	0.307652	-0.684007	0.000000	4	63	-86.133118	-50.106522	3.812851	0.773398	0.210974	-0.597784	0.000000	5	63								6	63								7	63							
0.3829	41	8442	0	63	89.992386	22.504141	-130.041020	0.977941	0.050796	-0.034394	-0.199671	2	63	-99.554001	-19.608566	14.195793	0.754052	0.404238	-0.517684	0.000000	3	63	-83.147171	-51.513054	15.821930	0.661451	0.307673	-0.683974	0.000000	4	63	-86.135254	-50.108047	3.807297	0.773421	0.210978	-0.597753	0.000000	5	63								6	63								7	63							
0.3928	42	8662	0	63	90.004570	22.479959	-130.038800	0.977926	0.050754	-0.034415	-0.199753	2	63	-99.554291	-19.610085	14.200798	0.754031	0.404258	-0.517699	0.000000	3	63	-83.145157	-51.519020	15.832954	0.661452	0.307682	-0.683969	0.000000	4	63	-86.129761	-50.111332	3.810791	0.773406	0.210995	-0.597766	0.000000	5	63								6	127								7	63							
0.4028	43	8882	0	63	90.016159	22.452385	-130.027560	0.977911	0.050768	-0.034450	-0.199813	2	63	-99.557175	-19.599600	14.195549	0.754037	0.404281	-0.517673	0.000000	3	63	-83.148232	-51.518490	15.832939	0.661476	0.307682	-0.683946	0.000000	4	63	-86.141075	-50.108891	3.796982	0.773436	0.211001	-0.597725	0.000000	5	63								6	127								7	63							
0.4128	44	9103	0	63	90.039871	22.435011	-130.023680	0.977894	0.050830	-0.034509	-0.199869	2	63	-99.563957	-19.605322	14.212204	0.754067	0.404272	-0.517636	0.000000	3	63	-83.155693	-51.519371	15.842514	0.661501	0.307673	-0.683925	0.000000	4	63	-86.152206	-50.118279	3.812302	0.773474	0.210968	-0.597687	0.000000	5	63								6	63								7	63							
0.4228	45	9323	0	63	90.059227	22.415873	-130.020770	0.977886	0.050849	-0.034564	-0.199897	2	63	-99.569588	-19.587790	14.220619	0.754056	0.404252	-0.517668	0.000000	3	63	-83.156906	-51.514309	15.864853	0.661490	0.307637	-0.683952	0.000000	4	63	-86.160667	-50.111389	3.804092	0.773490	0.210936	-0.597678	0.000000	5	63								6	127								7	63							
0.4328	46	9544	0	63	90.068604	22.399263	-130.012220	0.977865	0.050915	-0.034598	-0.199977	2	63	-99.558655	-19.594555	14.230560	0.754069	0.404259	-0.517644	0.000000	3	63	-83.147263	-51.511288	15.874039	0.661480	0.307690	-0.683938	0.000000	4	63	-86.153259	-50.110935	3.806290	0.773491	0.210977	-0.597662	0.000000	5	63								6	127								7	63							
0.4428	47	9764	0	63	90.079208	22.381538	-129.988620	0.977846	0.050938	-0.034643	-0.200057	2	63	-99.557220	-19.603519	14.220039	0.754081	0.404282	-0.517608	0.000000	3	63	-83.144348	-51.515224	15.869743	0.661504	0.307707	-0.683907	0.000000	4	63	-86.149422	-50.112133	3.808807	0.773499	0.211045	-0.597628	0.000000	5	63								6	63								7	63							
0.4528	48	9984	0	63	90.088036	22.375702	-129.970140	0.977828	0.051074	-0.034674	-0.200102	2	63	-99.552994	-19.606348	14.220985	0.754116	0.404229	-0.517599	0.000000	3	63	-83.139450	-51.513134	15.872536	0.661528	0.307715	-0.683880	0.000000	4	63	-86.142685	-50.119991	3.812424	0.773517	0.211012	-0.597617	0.000000	5	63								6	63								7	63							
0.4628	49	10205	0	63	90.091568	22.361357	-129.955080	0.977809	0.051179	-0.034688	-0.200166	2	63	-99.541290	-19.611551	14.220337	0.754148	0.404205	-0.517570	0.000000	3	63	-83.133614	-51.503220	15.866989	0.661536	0.307730	-0.683865	0.000000	4	63	-86.136230	-50.120384	3.815323	0.773526	0.210999	-0.597609	0.000000	5	63								6	63								7	63							
0.4728	50	10425	0	63	90.098671	22.358822	-129.929920	0.977786	0.051354	-0.034706	-0.200230	2	63	-99.532494	-19.612890	14.207726	0.754196	0.404161	-0.517536	0.000000	3	63	-83.123726	-51.506466	15.871971	0.661569	0.307745	-0.683827	0.000000	4	63	-86.131081	-50.124031	3.799591	0.773544	0.210939	-0.597607	0.000000	5	63								6	63								7	63							
0.4828	51	10645	0	63	90.111984	22.354202	-129.926440	0.977777	0.051404	-0.034684	-0.200266	2	63	-99.534744	-19.616642	14.202209	0.754220	0.404101	-0.517547	0.000000	3	63	-83.126167	-51.497543	15.873344	0.661549	0.307686	-0.683872	0.000000	4	63	-86.130966	-50.117081	3.809067	0.773525	0.210873	-0.597655	0.000000	5	63								6	63								7	63							
0.4927	52	10865	0	63	90.127411	22.343651	-129.925170	0.977764	0.051379	-0.034686	-0.200335	2	63	-99.538177	-19.615723	14.211975	0.754229	0.404088	-0.517543	0.000000	3	63	-83.131805	-51.495979	15.866844	0.661567	0.307683	-0.683857	0.000000	4	63	-86.136185	-50.116825	3.806366	0.773536	0.210885	-0.597637	0.000000	5	63								6	63								7	63							
0.5028	53	11086	0	63	90.135483	22.344423	-129.930210	0.977751	0.051330	-0.034655	-0.200418	2	63	-99.525818	-19.633785	14.220062	0.754220	0.404075	-0.517566	0.000000	3	63	-83.126068	-51.495045	15.864769	0.661545	0.307658	-0.683890	0.000000	4	63	-86.122162	-50.120884	3.814926	0.773522	0.210893	-0.597653	0.000000	5	63								6	63								7	63							
0.5127	54	11306	0	63	90.141602	22.338566	-129.937790	0.977748	0.051306	-0.034615	-0.200447	2	63	-99.469688	-19.584389	14.251099	0.754406	0.403530	-0.517721	0.000000	3	63	-83.124672	-51.483398	15.871933	0.661523	0.307609	-0.683933	0.000000	4	63	-86.122116	-50.108326	3.805405	0.773508	0.210853	-0.597685	0.000000	5	63								6	63								7	63							
0.5227	55	11526	0	63	90.145699	22.349121	-129.930850	0.977740	0.051388	-0.034583	-0.200469	2	63	-99.523476	-19.626371	14.203735	0.754272	0.403941	-0.517597	0.000000	3	63	-83.125275	-51.487061	15.864899	0.661565	0.307565	-0.683912	0.000000	4	63	-86.118668	-50.103806	3.823853	0.773516	0.210776	-0.597701	0.000000	5	63								6	63								7	63							
0.5327	56	11747	0	63	90.153397	22.354898	-129.934050	0.977743	0.051349	-0.034542	-0.200472	2	63	-99.530258	-19.616055	14.191628	0.754265	0.403925	-0.517619	0.000000	3	63	-83.127739	-51.487030	15.859451	0.661556	0.307528	-0.683937	0.000000	4	63	-86.113083	-50.089592	3.827179	0.773477	0.210714	-0.597773	0.000000	5	63								6	63								7	63							
0.5427	57	11967	0	63	90.162979	22.364559	-129.954540	0.977745	0.051245	-0.034516	-0.200492	2	63	-99.528320	-19.617691	14.218941	0.754242	0.403920	-0.517656	0.000000	3	63	-83.127281	-51.488842	15.874649	0.661531	0.307510	-0.683970	0.000000	4	63	-86.114525	-50.092487	3.831558	0.773473	0.210695	-0.597785	0.000000	5	63								6	63								7	63							
0.5527	58	12188	0	63	90.166122	22.368565	-129.970600	0.977748	0.051071	-0.034501	-0.200526	2	63	-99.526520	-19.620300	14.234207	0.754202	0.403978	-0.517669	0.000000	3	63	-83.123917	-51.489471	15.885048	0.661500	0.307512	-0.683999	0.000000	4	63	-86.117966	-50.099403	3.833221	0.773486	0.210760	-0.597746	0.000000	5	127								6	63								7	63							
0.5627	59	12408	0	63	90.169563	22.371628	-129.989330	0.977758	0.050841	-0.034493	-0.200536	2	63	-99.535667	-19.617348	14.245506	0.754153	0.404080	-0.517661	0.000000	3	63	-83.124565	-51.489265	15.892792	0.661467	0.307523	-0.684026	0.000000	4	63	-86.122101	-50.087105	3.835922	0.773471	0.210827	-0.597742	0.000000	5	63								6	63								7	63							
0.5727	60	12628	0	63	90.164764	22.378092	-129.996260	0.977774	0.050699	-0.034493	-0.200495	2	63	-99.541595	-19.616144	14.247803	0.754137	0.404093	-0.517673	0.000000	3	63	-83.121590	-51.479515	15.888649	0.661420	0.307488	-0.684087	0.000000	4	63	-86.122635	-50.083439	3.848770	0.773465	0.210856	-0.597739	0.000000	5	63								6	63								7	63							
0.5827	61	12849	0	63	90.155167	22.394106	-130.011320	0.977790	0.050561	-0.034487	-0.200455	2	63	-99.541656	-19.619886	14.265167	0.754100	0.404160	-0.517675	0.000000	3	63	-83.122292	-51.487400	15.893326	0.661418	0.307525	-0.684072	0.000000	4	63	-86.118759	-50.090675	3.849823	0.773463	0.210917	-0.597720	0.000000	5	63								6	63								7	63							
0.5927	62	13069	0	63	89.941383	22.417166	-129.902710	0.977876	0.049914	-0.034330	-0.200223	2	63	-99.368752	-19.543045	14.105392	0.753815	0.404259	-0.518012	0.000000	3	63	-82.957870	-51.411617	15.699425	0.661165	0.307254	-0.684439	0.000000	4	63	-85.956696	-50.000259	3.658524	0.773303	0.210911	-0.597929	0.000000	5	63								6	63								7	63							
0.6027	63	13289	0	63	89.937675	22.429218	-129.892270	0.977900	0.049928	-0.034463	-0.200077	2	63	-99.503708	-19.547544	14.188950	0.753804	0.404795	-0.517610	0.000000	3	63	-82.975128	-51.398472	15.709969	0.661241	0.307149	-0.684412	0.000000	4	63	-85.981316	-49.989292	3.674423	0.773374	0.210796	-0.597877	0.000000	5	127								6	63								7	63							
0.6127	64	13509	0	63	89.873528	22.424339	-129.850750	0.977940	0.049753	-0.034320	-0.199951	2	63	-99.472809	-19.542646	14.079109	0.753695	0.404847	-0.517729	0.000000	3	63	-82.945526	-51.366524	15.632591	0.661077	0.307165	-0.684563	0.000000	4	63	-85.950867	-49.950092	3.600159	0.773243	0.210838	-0.598033	0.000000	5	127								6	63								7	63							
0.6227	65	13730	0	63	89.845451	22.453121	-129.835020	0.977931	0.049978	-0.034342	-0.199935	2	63	-99.449913	-19.616270	14.130829	0.753790	0.404743	-0.517671	0.000000	3	63	-82.927582	-51.383133	15.641525	0.661116	0.307332	-0.684451	0.000000	4	63	-85.929436	-49.976357	3.605667	0.773255	0.210884	-0.598001	0.000000	5	127								6	63								7	63							
0.6327	66	13950	0	63	89.841599	22.477720	-129.831040	0.977937	0.050096	-0.034430	-0.199862	2	63	-99.470467	-19.621645	14.100227	0.753860	0.404862	-0.517477	0.000000	3	63	-82.934311	-51.399231	15.672058	0.661183	0.307380	-0.684364	0.000000	4	63	-85.943642	-49.999893	3.638687	0.773325	0.210887	-0.597909	0.000000	5	127								6	127								7	63							
0.6426	67	14170	0	63	89.813660	22.472235	-129.834550	0.977989	0.049901	-0.034313	-0.199675	2	63	-99.454575	-19.583481	14.132599	0.753675	0.404882	-0.517730	0.000000	3	63	-82.947502	-51.373970	15.651985	0.661052	0.307288	-0.684532	0.000000	4	63	-85.949539	-49.958672	3.616806	0.773201	0.210877	-0.598073	0.000000	5	63								6	127								7	63							
0.6527	68	14391	0	63	89.980492	22.500221	-129.930500	0.977934	0.050464	-0.034420	-0.199784	2	63	-99.618698	-19.700312	14.271935	0.753948	0.404979	-0.517256	0.000000	3	63	-83.084221	-51.482800	15.833412	0.661247	0.307667	-0.684174	0.000000	4	63	-86.086044	-50.064827	3.803223	0.773308	0.210990	-0.597895	0.000000	5	63								6	127								7	63							
0.6626	69	14611	0	63	89.962303	22.513351	-129.918140	0.977956	0.050588	-0.034399	-0.199650	2	63	-99.593307	-19.663277	14.289131	0.753928	0.404796	-0.517428	0.000000	3	63	-83.087494	-51.482098	15.839302	0.661238	0.307654	-0.684188	0.000000	4	63	-86.095535	-50.072514	3.804535	0.773322	0.210941	-0.597893	0.000000	5	63								6	63								7	63							
0.6727	70	14832	0	63	89.948257	22.524992	-129.916920	0.977973	0.050683	-0.034383	-0.199546	2	63	-99.565605	-19.708668	14.336380	0.753995	0.404732	-0.517381	0.000000	3	63	-83.096367	-51.487411	15.850349	0.661268	0.307678	-0.684148	0.000000	4	63	-86.091980	-50.064560	3.812729	0.773294	0.210932	-0.597933	0.000000	5	63								6	63								7	63							
0.6826	71	15052	0	63	89.937119	22.525982	-129.902080	0.977984	0.050761	-0.034399	-0.199469	2	63	-99.531342	-19.611303	14.222107	0.754004	0.404280	-0.517721	0.000000	3	63	-83.100021	-51.489468	15.853325	0.661292	0.307706	-0.684113	0.000000	4	63	-86.106979	-50.069023	3.819931	0.773330	0.210954	-0.597879	0.000000	5	63								6	63								7	63							
0.6926	72	15272	0	63	89.920715	22.530403	-129.892990	0.977998	0.050868	-0.034380	-0.199377	2	63	-99.530434	-19.616795	14.225517	0.754029	0.404238	-0.517718	0.000000	3	63	-83.103851	-51.496674	15.854973	0.661334	0.307705	-0.684072	0.000000	4	63	-86.105095	-50.067307	3.820984	0.773329	0.210928	-0.597890	0.000000	5	63								6	63								7	63							
0.7026	73	15493	0	63	89.903542	22.531572	-129.889650	0.978008	0.050861	-0.034308	-0.199339	2	63	-99.526596	-19.629723	14.215157	0.753991	0.404316	-0.517713	0.000000	3	63	-83.095123	-51.504925	15.850777	0.661296	0.307768	-0.684081	0.000000	4	63	-86.092133	-50.067276	3.817154	0.773283	0.211001	-0.597924	0.000000	5	63								6	63								7	63							
0.7126	74	15713	0	63	89.890770	22.533096	-129.880810	0.978017	0.050986	-0.034262	-0.199274	2	63	-99.526581	-19.627579	14.211945	0.754003	0.404309	-0.517700	0.000000	3	63	-83.097511	-51.506676	15.850380	0.661319	0.307772	-0.684057	0.000000	4	63	-86.090393	-50.071503	3.809921	0.773288	0.210982	-0.597924	0.000000	5	63								6	63								7	63							
0.7226	75	15933	0	63	89.886940	22.534081	-129.879290	0.978022	0.051110	-0.034219	-0.199225	2	63	-99.526184	-19.630543	14.212921	0.754017	0.404295	-0.517691	0.000000	3	63	-83.099709	-51.516010	15.854370	0.661350	0.307796	-0.684016	0.000000	4	63	-86.097061	-50.081261	3.798508	0.773313	0.210996	-0.597886	0.000000	5	63								6	127								7	63							
0.7326	76	16153	0	63	89.888916	22.525375	-129.886990	0.978026	0.051143	-0.034180	-0.199201	2	63	-99.534027	-19.626341	14.215950	0.754014	0.404317	-0.517678	0.000000	3	63	-83.109955	-51.522446	15.855232	0.661380	0.307780	-0.683994	0.000000	4	63	-86.100609	-50.079624	3.800491	0.773308	0.211007	-0.597888	0.000000	5	63								6	63								7	63							
0.7426	77	16374	0	63	89.893700	22.523039	-129.884340	0.978020	0.051318	-0.034168	-0.199186	2	63	-99.540039	-19.631256	14.209358	0.754086	0.404256	-0.517621	0.000000	3	63	-83.113792	-51.530746	15.859482	0.661446	0.307804	-0.683919	0.000000	4	63	-86.107376	-50.097744	3.807388	0.773365	0.210953	-0.597834	0.000000	5	63								6	63								7	63							
